@RELATION <ISCXFlowMeter-generated-flows>,,,,
@ATTRIBUTE min_fiat NUMERIC,,,,
@ATTRIBUTE min_biat NUMERIC,,,,
@ATTRIBUTE max_fiat NUMERIC,,,,
@ATTRIBUTE max_biat NUMERIC,,,,
@ATTRIBUTE class1 {TOR,NONTOR},,,
@DATA,,,,
290204,277932,3713.4313195071,7171.6157489639,NONTOR
67503,-1,3535.0588235294,0,NONTOR
-1,-1,0,0,NONTOR
2768732,3009350,1020651.41666667,2003102.5,NONTOR
12347445,12386684,3213307.25,6315699,NONTOR
2782629,3022138,1499869.3,3001595.5,NONTOR
268026,279336,11341.7216494845,25652.974025974,NONTOR
191110,-1,4602.9423076923,0,NONTOR
-1,-1,0,0,NONTOR
60012450,4977275,2635741.78571429,565191.041666667,NONTOR
255452,264520,11767.7579908676,27405.7209302326,NONTOR
166920,-1,10324.0476190476,0,NONTOR
-1,-1,0,0,NONTOR
270743,259831,10184.3816425121,23929.7594936709,NONTOR
162086,-1,3562.046875,0,NONTOR
-1,-1,0,0,NONTOR
2774635,3023770,1230283.83333333,2004752,NONTOR
273347,277546,108620.555555556,75468.4,NONTOR
41,-1,41,0,NONTOR
500,-1,500,0,NONTOR
4187415,739573,380464.083333333,223077.904761905,NONTOR
2770454,2999325,1498189.75,2996364,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
2557862,2597658,690752.5,1180894.75,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
268551,316024,101092.356164384,58754.5496183206,NONTOR
24,-1,24,0,NONTOR
92,-1,92,0,NONTOR
309932,247851,141638.5,106352.476190476,NONTOR
29,-1,29,0,NONTOR
513,-1,513,0,NONTOR
451511,321282,101310.442622951,58708.0776699029,NONTOR
24,-1,24,0,NONTOR
44,-1,44,0,NONTOR
298305,174516,142901.111111111,94421.7857142857,NONTOR
26,-1,26,0,NONTOR
72,-1,72,0,NONTOR
749294,613893,87623.9064327485,118135.624,NONTOR
825075,680525,62667.9446808511,81597.0655737705,NONTOR
679515,532139,248757.444444444,209679.3,NONTOR
486240,549769,64544.9173913044,85172.3641618497,NONTOR
5826298,6011011,568239.111111111,387987.615384615,NONTOR
504394,540545,71175.9615384615,90305.4662576687,NONTOR
629538,607693,71343.1761904762,106928.01459854,NONTOR
7700724,7884362,585532.952380952,467386.769230769,NONTOR
256009,421433,133612.125,241820.555555556,NONTOR
689016,557864,70981.7677725119,88101.7588235294,NONTOR
7409842,7555380,595218.35,452471.384615385,NONTOR
739944,599529,196098.893333333,196142.786666667,NONTOR
4708015,4852826,422963.333333333,349458.6,NONTOR
373355,368836,178886.769230769,193793.416666667,NONTOR
835985,693814,151681.775510204,167167.471910112,NONTOR
5451500,5635869,515401.894736842,385932.64,NONTOR
741779,592735,84824.5632183908,113989.410852713,NONTOR
222036,364064,136126.333333333,231298,NONTOR
7074519,7253701,594796.315789474,464953.208333333,NONTOR
1273472,1091969,79050.3439490446,99283.5121951219,NONTOR
665808,525482,22929.3080495356,11954.580306699,NONTOR
6642754,6786536,560442.714285714,430560.407407407,NONTOR
426865,285614,17419.5360946746,8867.6193317423,NONTOR
554195,412662,26637.4404973357,13378.3452274755,NONTOR
485089,340834,170719.534883721,108220.328467153,NONTOR
354945,192106,248638.25,139295.615384615,NONTOR
916304,733275,196499.928571429,253794.181818182,NONTOR
231389,354731,135743.8,207284.5,NONTOR
7462329,7281925,387978.620689655,470419.958333333,NONTOR
770337,950481,277092.020833333,182228.180555556,NONTOR
5434141,5614861,443971.916666667,317339.242424242,NONTOR
308331,452513,156494.294117647,245484.818181818,NONTOR
5518933,5699033,458560.416666667,327952.393939394,NONTOR
214551,357048,138084.866666667,210942.1,NONTOR
2224774,2042501,229809.456521739,370688.034482759,NONTOR
5296882,5475880,587629.04,445212.606060606,NONTOR
554394,400242,175937.888888889,165929.277777778,NONTOR
125893,-1,59259.3333333333,0,NONTOR
-1,-1,0,0,NONTOR
10031689,9994096,426676.714285714,672300.818181818,NONTOR
10028854,9990119,403771.027027027,599235.12,NONTOR
-1,-1,0,0,NONTOR
173073,-1,173073,0,NONTOR
2204345,2394260,294857.411764706,214027.065217391,NONTOR
5032972,4992727,450888.212121212,639050.521739131,NONTOR
5610298,5788843,576454.038461539,436620.352941177,NONTOR
213259,356259,126152.631578947,221423.727272727,NONTOR
5608658,5791024,459349.454545455,330499.225806452,NONTOR
10036968,9997796,441573.125,643839.636363636,NONTOR
4504433,4687249,422115.217391304,297808.8125,NONTOR
270465,417718,123876.45,228944.090909091,NONTOR
5039702,5000656,384047.358974359,599111.24,NONTOR
4688608,4868312,614804.416666667,460861.34375,NONTOR
10027159,9985385,503090.407407407,764679,NONTOR
250813,399884,139814.5,232222.818181818,NONTOR
4976880,5018123,357529.631578947,255628.566037736,NONTOR
5025806,4989213,310169.4375,467236.25,NONTOR
359526,357813,153038,250923.8,NONTOR
6504704,6646782,498948.130434783,404383.357142857,NONTOR
5181645,5357430,613614.5,474497.870967742,NONTOR
10021597,9983281,468991.357142857,863950.333333333,NONTOR
10170531,10134500,488794.366666667,639198.826086957,NONTOR
5606680,5792353,701505.619047619,531441.392857143,NONTOR
198878,357806,123023.368421053,237983.3,NONTOR
351724,481993,192093,244481.818181818,NONTOR
4141878,4326915,393325.523809524,293632.714285714,NONTOR
10018819,9976158,392100.657894737,641679.47826087,NONTOR
10091230,10053120,460797.774193548,622664.173913044,NONTOR
5400226,5583049,450407.739130435,352278.24137931,NONTOR
10174719,10134114,465407.4375,702503.190476191,NONTOR
10025211,9984456,592009.761904762,1035930.33333333,NONTOR
4987940,5026699,350448.411764706,260809.311111111,NONTOR
443417,300821,228406.2,120446.75,NONTOR
-1,-1,0,0,NONTOR
377870,354430,134355.473684211,216021.916666667,NONTOR
6266182,6446938,539980.454545455,403435.75862069,NONTOR
354642,396435,164940.888888889,231341.769230769,NONTOR
228745,371674,124173.368421053,199747.583333333,NONTOR
6347201,6526441,492156.739130435,359375.64516129,NONTOR
4599325,4780457,417373.045454545,337462.52,NONTOR
144650,-1,60886,0,NONTOR
10028603,9990925,442839.242424242,636966,NONTOR
4976669,5015426,396043.388888889,251376.446428571,NONTOR
5020614,4981158,237773.023809524,435900.043478261,NONTOR
5022423,4979764,348048.5,505833.952380952,NONTOR
4978096,5016200,447193.757575758,320855.826086957,NONTOR
5016925,4978376,292354.774193548,479041.210526316,NONTOR
6571233,6752175,866746.411764706,619790.458333333,NONTOR
5674739,5853277,737704.75,574557.615384615,NONTOR
236328,358703,145503.294117647,193165.230769231,NONTOR
5196742,5378275,501613.9,356972.571428571,NONTOR
449662,358355,161440.466666667,189324.846153846,NONTOR
4650268,4834150,504253.724137931,365240.95,NONTOR
10027353,9989431,492199.866666667,704956.238095238,NONTOR
4691985,4833707,490130.4,402280.621621622,NONTOR
4527305,4709458,511035.310344828,404365.540540541,NONTOR
645055,504260,183849.857142857,237566.181818182,NONTOR
5389779,5530342,548404.923076923,456484.64516129,NONTOR
120118,-1,58467,0,NONTOR
-1,-1,0,0,NONTOR
10049703,10011888,463515.838709677,654945.727272727,NONTOR
194234,356052,126572.789473684,244482.3,NONTOR
4602328,4780846,362570.414634146,258211.631578947,NONTOR
10023336,9984112,416117.888888889,618289.25,NONTOR
10037371,10037382,499761.8,707228.619047619,NONTOR
6684367,6862366,509975.421052632,467134.238095238,NONTOR
135270,-1,59542,0,NONTOR
5028669,5028696,415072.055555556,569164.769230769,NONTOR
2394672,2536644,317465.3125,221778.822222222,NONTOR
5039596,5039570,415407.882352941,709850.3,NONTOR
10033392,9991823,626138.95,1043438.66666667,NONTOR
4977483,5016908,448627.909090909,290236.764705882,NONTOR
1311281,1130906,191166.038461538,294675.058823529,NONTOR
2325427,2143601,220355.833333333,355133.866666667,NONTOR
5030504,5171341,510165.833333333,408110.833333333,NONTOR
10029001,10028994,572585.076923077,776142.263157895,NONTOR
4256877,4437367,468636.866666667,449639.933333333,NONTOR
132174,-1,57790.3333333333,0,NONTOR
-1,-1,0,0,NONTOR
4964420,5020449,434992.794117647,321437.173913043,NONTOR
273158,455810,144037.416666667,192433.333333333,NONTOR
714456,534906,195585.318181818,271343.4375,NONTOR
3966193,4146604,460906.625,346380.813953488,NONTOR
251569,393196,118893.75,219711.272727273,NONTOR
10051308,10011732,419728.057142857,701393.904761905,NONTOR
4776111,4955996,585825.565217391,449203.066666667,NONTOR
577646,428755,167188.529411765,261874.545454545,NONTOR
6876688,7058132,470322.269230769,415469.655172414,NONTOR
229065,369553,137900.5,177300.285714286,NONTOR
5031095,5031097,428239.8,618406.958333333,NONTOR
6267855,6450493,525101.363636364,379181.3,NONTOR
426031,331805,201742.075,139136.931034483,NONTOR
611590,467519,147922.1,303625.6,NONTOR
6161502,6346790,483087.782608696,403432.038461538,NONTOR
130754,-1,58189.6666666667,0,NONTOR
-1,-1,0,0,NONTOR
210639,355788,118025.85,217970.727272727,NONTOR
5029511,4989636,440280.735294118,644796.043478261,NONTOR
4980466,5022456,358815.975609756,241134.508196721,NONTOR
423694,355602,127728.3,235848.181818182,NONTOR
6595998,6777875,712931.857142857,574463.384615385,NONTOR
357297,197150,131367.636363636,134396.777777778,NONTOR
122886,-1,58180.3333333333,0,NONTOR
-1,-1,0,0,NONTOR
9983527,9944711,526686.555555556,788830,NONTOR
418917,382999,138142.75,184183.866666667,NONTOR
225898,364307,119728.1,221179.545454545,NONTOR
187513,368010,120984.631578947,212558.909090909,NONTOR
253451,395557,121192.2,224084.909090909,NONTOR
194188,358229,129762.555555556,216183.727272727,NONTOR
10020171,9979269,401656.189189189,646141.347826087,NONTOR
10026153,9989907,359820.853658537,643024.391304348,NONTOR
10034346,9996731,427549.914285714,770887.210526316,NONTOR
9689157,9505797,441019.322580645,721640.894736842,NONTOR
10021595,9984057,393394.605263158,681149.954545455,NONTOR
190344,10025773,121289.842105263,1030624.58333333,NONTOR
10045911,10003816,387257.552631579,641542.608695652,NONTOR
10038954,10000179,435998.65625,736382.473684211,NONTOR
187466,356558,129396.666666667,219950,NONTOR
235463,378126,139700.823529412,219435.363636364,NONTOR
186867,355246,114767.15,212266.818181818,NONTOR
429629,608790,133521.791666667,231625.642857143,NONTOR
10082609,10043564,496786.066666667,777005.894736842,NONTOR
10019471,9978611,404961.513513514,674552.181818182,NONTOR
368336,546431,134586,288378,NONTOR
-1,-1,0,0,NONTOR
304299,445076,136715.277777778,227228.090909091,NONTOR
281935,423536,122429.55,226213.727272727,NONTOR
188464,355874,150138.307692308,248671.625,NONTOR
243211,422093,118684.1,219250.181818182,NONTOR
10028391,9991445,388360.236842105,672596.272727273,NONTOR
10196778,10158771,370138.275,618589.416666667,NONTOR
194736,352805,128090.666666667,213065.090909091,NONTOR
243041,384340,132424.722222222,220511.636363636,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
358312,178787,250674.75,164884.2,NONTOR
642488,460494,249737.6,169813.761904762,NONTOR
437182,257032,268437,178329.2,NONTOR
1234874,1088396,165950.294117647,141114,NONTOR
40071,-1,20048,0,NONTOR
142,-1,142,0,NONTOR
759215,628631,184984.416666667,117128.578947368,NONTOR
17113,-1,8571,0,NONTOR
73,-1,73,0,NONTOR
717856,585055,174422,123235.470588235,NONTOR
24,-1,24,0,NONTOR
93,-1,93,0,NONTOR
692976,560921,163219.384615385,131694.875,NONTOR
25272,-1,12649.5,0,NONTOR
66,-1,66,0,NONTOR
721112,584917,204543.181818182,124824.555555556,NONTOR
17046,-1,8537,0,NONTOR
100,-1,100,0,NONTOR
695881,564003,190824.727272727,116571.277777778,NONTOR
3617,-1,1821.5,0,NONTOR
85,-1,85,0,NONTOR
718033,575404,181176.916666667,127866.529411765,NONTOR
23116,-1,11570.5,0,NONTOR
106,-1,106,0,NONTOR
717707,571997,192687.363636364,132506.1875,NONTOR
1950,-1,985.5,0,NONTOR
74,-1,74,0,NONTOR
708710,572435,171632.166666667,121117,NONTOR
11517,-1,5772,0,NONTOR
294,-1,294,0,NONTOR
838500,708579,161768.071428571,133197.588235294,NONTOR
40395,-1,20209.5,0,NONTOR
612,-1,612,0,NONTOR
797657,651243,158065.785714286,129941.882352941,NONTOR
127,-1,127,0,NONTOR
121,-1,121,0,NONTOR
760669,616675,196525.181818182,134786.0625,NONTOR
25,-1,25,0,NONTOR
177,-1,177,0,NONTOR
702178,568904,153471.785714286,126293.235294118,NONTOR
24,-1,24,0,NONTOR
276,-1,276,0,NONTOR
703185,571648,195147.545454545,134192.5625,NONTOR
5870,-1,2950,0,NONTOR
341,-1,341,0,NONTOR
711580,575017,199495.454545455,137107.75,NONTOR
13751,-1,6888,0,NONTOR
68,-1,68,0,NONTOR
708238,574794,183121.454545455,125672.1875,NONTOR
5687,-1,2855.5,0,NONTOR
67,-1,67,0,NONTOR
642160,504712,162875.076923077,132448.375,NONTOR
10662,-1,5343.5,0,NONTOR
92,-1,92,0,NONTOR
947748,792526,190722.833333333,134139.235294118,NONTOR
5079,-1,2551.5,0,NONTOR
143,-1,143,0,NONTOR
849922,716175,193745.636363636,133204.1875,NONTOR
9761,-1,4892.5,0,NONTOR
974,-1,974,0,NONTOR
821931,677919,187509.333333333,132598.941176471,NONTOR
114,-1,64,0,NONTOR
81,-1,81,0,NONTOR
774127,629187,176061.333333333,123992.647058824,NONTOR
8472,-1,4248.5,0,NONTOR
80,-1,80,0,NONTOR
750234,617416,178461.25,126014.647058824,NONTOR
15958,-1,7993.5,0,NONTOR
95,-1,95,0,NONTOR
718871,585999,211730.818181818,145311.4375,NONTOR
11921,-1,5978.5,0,NONTOR
148,-1,148,0,NONTOR
686396,556380,157144.285714286,129646.823529412,NONTOR
3798,-1,1912,0,NONTOR
689,-1,689,0,NONTOR
717661,586648,159986.307692308,129781.875,NONTOR
3650,-1,1837,0,NONTOR
449,-1,449,0,NONTOR
900629,769886,190122.583333333,134289.764705882,NONTOR
19876,-1,10145,0,NONTOR
157,-1,157,0,NONTOR
712253,570260,169329.923076923,137650.8125,NONTOR
8538,-1,4280.5,0,NONTOR
558,-1,558,0,NONTOR
708886,577622,157984.428571429,130003.294117647,NONTOR
25,-1,25,0,NONTOR
1896,-1,1896,0,NONTOR
1464461,1286564,291303.583333333,205591.647058824,NONTOR
18424,-1,9387,0,NONTOR
226,-1,226,0,NONTOR
713964,573833,185656.666666667,130481.882352941,NONTOR
2451,-1,1237,0,NONTOR
87,-1,87,0,NONTOR
1084577,952209,202380.5,142500.705882353,NONTOR
4813,-1,2421.5,0,NONTOR
54,-1,54,0,NONTOR
692482,562448,165062.538461538,126032.882352941,NONTOR
23371,-1,11696.5,0,NONTOR
132,-1,132,0,NONTOR
823923,693633,182256.166666667,128677,NONTOR
135,-1,75,0,NONTOR
86,-1,86,0,NONTOR
697119,566740,184341.727272727,126730.3125,NONTOR
28804,-1,14433.5,0,NONTOR
295,-1,295,0,NONTOR
689748,560220,171715.166666667,121257.823529412,NONTOR
32,-1,32,0,NONTOR
89,-1,89,0,NONTOR
688559,553203,185175.727272727,127175.8125,NONTOR
2328,-1,1175.5,0,NONTOR
824,-1,824,0,NONTOR
638970,493756,185938,127608.4375,NONTOR
4906,-1,2468,0,NONTOR
116,-1,116,0,NONTOR
728814,598121,176345.25,124213.705882353,NONTOR
33236,-1,16655.5,0,NONTOR
191,-1,191,0,NONTOR
689815,555272,150648.142857143,123166.588235294,NONTOR
1625,-1,823.5,0,NONTOR
174,-1,174,0,NONTOR
711049,580317,171698.75,121149.352941176,NONTOR
6295,-1,3160,0,NONTOR
89,-1,89,0,NONTOR
850240,717617,182970.916666667,129081.941176471,NONTOR
10094,-1,5061,0,NONTOR
916,-1,916,0,NONTOR
834399,696569,199688.636363636,137371.25,NONTOR
5399,-1,2715,0,NONTOR
636,-1,636,0,NONTOR
722910,584784,172197,121424.058823529,NONTOR
3292,-1,1660.5,0,NONTOR
140,-1,140,0,NONTOR
650732,509318,172138.5,121357.470588235,NONTOR
20833,-1,10438,0,NONTOR
1716,-1,1716,0,NONTOR
793536,659350,180533.166666667,127102.294117647,NONTOR
12486,-1,6258,0,NONTOR
147,-1,147,0,NONTOR
704236,570143,188736.545454545,129707.5625,NONTOR
2132,-1,1077,0,NONTOR
310,-1,310,0,NONTOR
724002,584159,190922.818181818,131314.875,NONTOR
6889,-1,3457.5,0,NONTOR
536,-1,536,0,NONTOR
713203,583252,188666.181818182,130187.3125,NONTOR
29769,-1,15404,0,NONTOR
192,-1,192,0,NONTOR
815959,681427,198008.363636364,136427.125,NONTOR
26,-1,26,0,NONTOR
64,-1,64,0,NONTOR
630811,500071,169261.25,119411,NONTOR
5196,-1,2610,0,NONTOR
140,-1,140,0,NONTOR
1001923,859293,189317.684210526,180097.05,NONTOR
21,-1,21,0,NONTOR
140,-1,140,0,NONTOR
956716,776195,246774.538461538,191675.5,NONTOR
15,-1,15,0,NONTOR
56,-1,56,0,NONTOR
893614,704916,182405.3125,163224.823529412,NONTOR
17,-1,17,0,NONTOR
67,-1,67,0,NONTOR
659564,480187,193684.4,181746,NONTOR
14,-1,14,0,NONTOR
73,-1,73,0,NONTOR
857232,714558,192854.625,180596.941176471,NONTOR
18,-1,18,0,NONTOR
35,-1,35,0,NONTOR
648740,507645,166353,167751.941176471,NONTOR
30,-1,30,0,NONTOR
42,-1,42,0,NONTOR
865771,716817,194070.235294118,175271.333333333,NONTOR
24,-1,24,0,NONTOR
46,-1,46,0,NONTOR
886276,727021,256886.230769231,196515.529411765,NONTOR
43,-1,43,0,NONTOR
579,-1,579,0,NONTOR
832561,686639,217772.083333333,153845.529411765,NONTOR
39,-1,39,0,NONTOR
44,-1,44,0,NONTOR
952306,782711,260521.833333333,173938.722222222,NONTOR
18,-1,18,0,NONTOR
661,-1,661,0,NONTOR
899503,756987,260955.416666667,184430.411764706,NONTOR
31,-1,31,0,NONTOR
49,-1,49,0,NONTOR
854139,710207,249949.272727273,171786.3125,NONTOR
14,-1,14,0,NONTOR
34,-1,34,0,NONTOR
895233,744923,269299.454545455,184868.5,NONTOR
20,-1,20,0,NONTOR
53,-1,53,0,NONTOR
918095,745711,219528,180741.117647059,NONTOR
39,-1,39,0,NONTOR
50,-1,50,0,NONTOR
883922,726591,271209.454545454,186463.9375,NONTOR
17,-1,17,0,NONTOR
33,-1,33,0,NONTOR
857017,709236,237894.666666667,168021.411764706,NONTOR
20,-1,20,0,NONTOR
2294,-1,2294,0,NONTOR
863275,716079,211302.428571429,174091.941176471,NONTOR
94,-1,94,0,NONTOR
38,-1,38,0,NONTOR
883225,734015,245989.583333333,174486.529411765,NONTOR
21,-1,21,0,NONTOR
49,-1,49,0,NONTOR
1004870,834452,254876.25,179982.823529412,NONTOR
18,-1,18,0,NONTOR
37,-1,37,0,NONTOR
835465,693666,238360,168097.529411765,NONTOR
23,-1,23,0,NONTOR
121,-1,121,0,NONTOR
937274,752593,220876.214285714,173466.294117647,NONTOR
27,-1,27,0,NONTOR
45,-1,45,0,NONTOR
994407,837320,268815.363636364,184963.3125,NONTOR
19,-1,19,0,NONTOR
1264,-1,1264,0,NONTOR
889813,746791,263899.727272727,181304.4375,NONTOR
790,-1,790,0,NONTOR
52,-1,52,0,NONTOR
900823,757246,244739.916666667,172574.647058824,NONTOR
26,-1,26,0,NONTOR
36,-1,36,0,NONTOR
639249,495310,219575.583333333,154443.176470588,NONTOR
23,-1,23,0,NONTOR
71,-1,71,0,NONTOR
813931,664149,255190.818181818,175522.1875,NONTOR
14,-1,14,0,NONTOR
34,-1,34,0,NONTOR
846140,701014,262527.181818182,180332.0625,NONTOR
40,-1,40,0,NONTOR
50,-1,50,0,NONTOR
961307,808869,258651.416666667,182458.235294118,NONTOR
29,-1,29,0,NONTOR
52,-1,52,0,NONTOR
723774,571130,202484.142857143,166596.941176471,NONTOR
30,-1,30,0,NONTOR
47,-1,47,0,NONTOR
843691,702222,227551.846153846,184807.25,NONTOR
14,-1,14,0,NONTOR
60,-1,60,0,NONTOR
998139,842927,252626.75,178590.588235294,NONTOR
34,-1,34,0,NONTOR
68,-1,68,0,NONTOR
838385,696953,236403.25,166616.352941176,NONTOR
26,-1,26,0,NONTOR
34,-1,34,0,NONTOR
912989,763630,240166.416666667,169432.352941176,NONTOR
22,-1,22,0,NONTOR
4293,-1,4293,0,NONTOR
909062,760453,241157,170146.823529412,NONTOR
27,-1,27,0,NONTOR
52,-1,52,0,NONTOR
835166,693247,208831.214285714,171893.882352941,NONTOR
28,-1,28,0,NONTOR
2471,-1,2471,0,NONTOR
1029839,880795,263019.333333333,185604.235294118,NONTOR
25,-1,25,0,NONTOR
63,-1,63,0,NONTOR
833437,693014,235266.583333333,166184.352941176,NONTOR
23,-1,23,0,NONTOR
52,-1,52,0,NONTOR
909047,743146,243009.5,171396.823529412,NONTOR
54,-1,54,0,NONTOR
40,-1,40,0,NONTOR
1006595,826859,215502.866666667,193142.25,NONTOR
19,-1,19,0,NONTOR
44,-1,44,0,NONTOR
1048278,888023,240017.153846154,194722.625,NONTOR
28,-1,28,0,NONTOR
48,-1,48,0,NONTOR
882952,718235,209480.571428571,172000.117647059,NONTOR
23,-1,23,0,NONTOR
46,-1,46,0,NONTOR
822380,676624,252544.363636364,173427.5,NONTOR
26,-1,26,0,NONTOR
34,-1,34,0,NONTOR
967966,811710,278231.454545455,191328.3125,NONTOR
74,-1,74,0,NONTOR
45,-1,45,0,NONTOR
661392,512138,241401.090909091,165161.25,NONTOR
25,-1,25,0,NONTOR
1867,-1,1867,0,NONTOR
935528,782993,269467.727272727,184791.75,NONTOR
19,-1,19,0,NONTOR
55,-1,55,0,NONTOR
821514,677925,219991.307692308,178247.375,NONTOR
122,-1,122,0,NONTOR
46,-1,46,0,NONTOR
878924,733307,245031.75,173103.352941176,NONTOR
14,-1,14,0,NONTOR
85,-1,85,0,NONTOR
916793,773233,263849.454545455,181235.5,NONTOR
24,-1,24,0,NONTOR
44,-1,44,0,NONTOR
1107517,952501,260658.666666667,184002.764705882,NONTOR
24,-1,24,0,NONTOR
45,-1,45,0,NONTOR
843329,698871,243610.25,171770.588235294,NONTOR
24,-1,24,0,NONTOR
59,-1,59,0,NONTOR
8217766,8426881,18587.1239157373,9585.8859364874,NONTOR
5721088,5932059,15497.0772200772,8038.2142857143,NONTOR
5723469,5931810,12235.1085665819,6223.7429947461,NONTOR
7741137,7952330,15507.7747551687,8550.8696711328,NONTOR
5721272,5932524,11314.8107279693,5735.4334255235,NONTOR
11633742,11586760,99557.3410852713,50126.253968254,NONTOR
5717987,5924985,10910.6592844974,5448.7238346526,NONTOR
5381569,5589582,10433.1816608997,5301.0509838998,NONTOR
7741040,7952542,11787.9842845327,8385.6839904421,NONTOR
7432343,7641912,14614.7557651992,8831.8938906752,NONTOR
208902,3696,899.0220264317,225.8191011236,NONTOR
6400554,6624857,19870.3696808511,8924.4239854634,NONTOR
209434,82091,1040.3333333333,287.5316901408,NONTOR
5412130,5622560,16045.1367816092,8875.9561007101,NONTOR
209961,2090,857.8620689655,209.198019802,NONTOR
5405432,5611853,14885.8237179487,8037.7479484174,NONTOR
211275,30338656,969.0420168067,31966.3699059561,NONTOR
3161145,-1,3161145,0,NONTOR
7724418,7931622,17166.5600961538,8873.9337957125,NONTOR
11535750,11751028,22426.9396709324,11430.63507109,NONTOR
211211,88471,700.2033462033,399.2323353293,NONTOR
10000533,248289,2091417,165511.666666667,NONTOR
247290,30263116,876.7190889371,25570.3032311516,NONTOR
885959,-1,885959,0,NONTOR
210365,208856,7159.7016574586,4307.6166007905,NONTOR
212563,316502,3467.7067669173,1555.8954372624,NONTOR
209345,3440,1270.4987775061,337.7803680982,NONTOR
209330,27461,2616.705882353,1139.5910931174,NONTOR
208390,30225913,2133.7142857143,121694.481927711,NONTOR
1456761,-1,1456761,0,NONTOR
4309500,4520013,9479.772046589,5048.9383624655,NONTOR
10000525,250619,2083268.8,153030.666666667,NONTOR
215775,207468,1428.1054421769,589.8547486034,NONTOR
10000555,251912,2085862,157700,NONTOR
222306,208143,1495.9372759857,564.3591359136,NONTOR
10001204,252706,2083283,153862.666666667,NONTOR
19681563,252012,4022357.4,158198.333333333,NONTOR
234261,209079,1599.3894436519,655.5071633238,NONTOR
10000277,253349,2091908.6,168364,NONTOR
246983,210904,1323.8152753108,478.6503122212,NONTOR
19930869,250245,4070483.6,154423.666666667,NONTOR
5402422,5648235,8262.698630137,4415.4381868132,NONTOR
10004549,258097,2093980.6,170559,NONTOR
262372,30257998,1522.4247311828,27603.988372093,NONTOR
1886371,-1,1886371,0,NONTOR
211397,30409874,7023.1648351648,124419.592885376,NONTOR
1277128,-1,1277128,0,NONTOR
3086450,3297197,5474.1836956522,3986.8398018167,NONTOR
10000660,258231,2093591,169095.333333333,NONTOR
269871,30209595,1013.0979929162,28522.4112754159,NONTOR
896209,-1,896209,0,NONTOR
394051,216118,3815.5018518519,1734.5327715356,NONTOR
218077,218220,9704.3484848485,4279.6454183267,NONTOR
208668,30230828,2431.104,121795.341365462,NONTOR
210120,30403443,929.1078431373,37791.1891891892,NONTOR
